,Unnamed: 0,English Name,Arabic Name,Column2,Column3
1480,1480,Saksakiat,,Saida,South
1481,1481,Salhiat,,Saida,South
1482,1482,Samiate,,Saida,South
1483,1483,Sarafend,,Saida,South
1484,1484,Sari,,Saida,South
1485,1485,Sfenté,,Saida,South
1486,1486,Snaiber,,Saida,South
1487,1487,Tanbourite,طنبوريت,Saida,South
1488,1488,Teffehta,تفاحتا,Saida,South
1489,1489,Tibna,,Saida,South
1490,1490,Yahoudiat,,Saida,South
1491,1491,Zaghdraya,زغدرايا,Saida,South
1492,1492,Zeita,زيتا,Saida,South
1493,1493,Aaiyé,,Sour,South
1494,1494,Abbassyat,عباسية,Sour,South
1495,1495,Abou Chech,,Sour,South
1496,1496,Aïn Abou Abdallah,,Sour,South
1497,1497,Aïn Baal,عين بعال,Sour,South
1498,1498,Aïtite,عيتيت,Sour,South
1499,1499,Alma Chaab,علما الشعب,Sour,South
1500,1500,Arzoune,ارزون,Sour,South
1501,1501,Bafliyé,بافليه,Sour,South
1502,1502,Batouliyat,باتولية,Sour,South
1503,1503,Bazouriat,,Sour,South
1504,1504,Beiriche,,Sour,South
1505,1505,Bestiace,,Sour,South
1506,1506,Bidias,بدياس,Sour,South
1507,1507,Bordje Rahhal,برج رحال,Sour,South
1508,1508,Borge El-Chémali,برج الشمالي,Sour,South
1509,1509,Boustane,,Sour,South
1510,1510,Btaychiyé,,Sour,South
1511,1511,Chameh,,Sour,South
1512,1512,Chehour,شحور,Sour,South
1513,1513,Cheïetiyé,,Sour,South
1514,1514,Chihine,شيحين,Sour,South
1515,1515,Debhalé,,Sour,South
1516,1516,Deir Amess,دير عامص,Sour,South
1517,1517,Deir Kanoun El-Nahr,دير قانون النهر,Sour,South
1518,1518,Deir Kanoun Ras El Aïn,,Sour,South
1519,1519,Deir Kifa,دير كيفا,Sour,South
1520,1520,Derdaghaya,دردغيا,Sour,South
1521,1521,El-Biyad,البياض,Sour,South
1522,1522,El-Héloussiyé,,Sour,South
1523,1523,El-Henniyé,الحنية,Sour,South
1524,1524,El-Kleilé,,Sour,South
1525,1525,El-Mansouri,المنصوري,Sour,South
1526,1526,El Jbine,,Sour,South
1527,1527,Eskandaroun,,Sour,South
1528,1528,Hamoul,,Sour,South
1529,1529,Hanawé,,Sour,South
1530,1530,Hmairé,حميره,Sour,South
1531,1531,Izzié,عزه,Sour,South
1532,1532,Jebel-El-Batm,,Sour,South
1533,1533,Jejime,,Sour,South
1534,1534,Jennata,جنتا,Sour,South
1535,1535,Jouaya,جويا,Sour,South
1536,1536,Kana,قانا,Sour,South
1537,1537,Kneissé,,Sour,South
1538,1538,Mâaraké,,Sour,South
1539,1539,Mahaïlib,,Sour,South
1540,1540,Mahroub,,Sour,South
1541,1541,Majdalzoun,مجدلزون,Sour,South
1542,1542,Marouhine,مروحين,Sour,South
1543,1543,Mazraat Dhaira,,Sour,South
1544,1544,Mazraat Ez-Zalloutieh,,Sour,South
1545,1545,Mazraat Mechref,مزرعة مشرف,Sour,South
1546,1546,Mazraat Torsemhat,,Sour,South
1547,1547,Mjadel,مجادل,Sour,South
1548,1548,Nakoura,,Sour,South
1549,1549,Neffahiyé,,Sour,South
1550,1550,Niha,نيحا,Sour,South
1551,1551,Ouadi Djilou,,Sour,South
1552,1552,Rafid-el-Mernaba,,Sour,South
1553,1553,Recheknaniyeh,رشكنانيه,Sour,South
1554,1554,Remadiyeh,,Sour,South
1555,1555,Saddikine,صديقين,Sour,South
1556,1556,Salha,,Sour,South
1557,1557,Sour (Tyr),صور,Sour,South
1558,1558,Srifa,صريفا,Sour,South
1559,1559,Taïr-Dabba,,Sour,South
1560,1560,Tair Harf,,Sour,South
1561,1561,Tairzibna,,Sour,South
1562,1562,Touaire,,Sour,South
1563,1563,Toura,طورا,Sour,South
1564,1564,Trafelsiyé,,Sour,South
1565,1565,Yanouh,يانوح,Sour,South
1566,1566,Yarine,يارين,Sour,South
1567,1567,Zebkine,زبقين,Sour,South
